Country,CountryAlpha3Code,Date,confirmed,deaths,recoveries,confirmed_inc,deaths_inc,recoveries_inc,ECR,GRTStringencyIndex,DaysSince1Cases,DaysSince100Cases,confirmed_PopPct,deaths_PopPct,recoveries_PopPct
Turkey,TUR,2020-02-06,0,0,0.0,0.0,0.0,0.0,0.0,8.33,-34,-42,0.0,0.0,0.0
Turkey,TUR,2020-02-07,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-33,-41,0.0,0.0,0.0
Turkey,TUR,2020-02-08,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-32,-40,0.0,0.0,0.0
Turkey,TUR,2020-02-09,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-31,-39,0.0,0.0,0.0
Turkey,TUR,2020-02-10,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-30,-38,0.0,0.0,0.0
Turkey,TUR,2020-02-11,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-29,-37,0.0,0.0,0.0
Turkey,TUR,2020-02-12,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-28,-36,0.0,0.0,0.0
Turkey,TUR,2020-02-13,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-27,-35,0.0,0.0,0.0
Turkey,TUR,2020-02-14,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-26,-34,0.0,0.0,0.0
Turkey,TUR,2020-02-15,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-25,-33,0.0,0.0,0.0
Turkey,TUR,2020-02-16,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-24,-32,0.0,0.0,0.0
Turkey,TUR,2020-02-17,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-23,-31,0.0,0.0,0.0
Turkey,TUR,2020-02-18,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-22,-30,0.0,0.0,0.0
Turkey,TUR,2020-02-19,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-21,-29,0.0,0.0,0.0
Turkey,TUR,2020-02-20,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-20,-28,0.0,0.0,0.0
Turkey,TUR,2020-02-21,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-19,-27,0.0,0.0,0.0
Turkey,TUR,2020-02-22,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-18,-26,0.0,0.0,0.0
Turkey,TUR,2020-02-23,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-17,-25,0.0,0.0,0.0
Turkey,TUR,2020-02-24,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-16,-24,0.0,0.0,0.0
Turkey,TUR,2020-02-25,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-15,-23,0.0,0.0,0.0
Turkey,TUR,2020-02-26,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-14,-22,0.0,0.0,0.0
Turkey,TUR,2020-02-27,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-13,-21,0.0,0.0,0.0
Turkey,TUR,2020-02-28,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-12,-20,0.0,0.0,0.0
Turkey,TUR,2020-02-29,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-11,-19,0.0,0.0,0.0
Turkey,TUR,2020-03-01,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-10,-18,0.0,0.0,0.0
Turkey,TUR,2020-03-02,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-9,-17,0.0,0.0,0.0
Turkey,TUR,2020-03-03,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-8,-16,0.0,0.0,0.0
Turkey,TUR,2020-03-04,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-7,-15,0.0,0.0,0.0
Turkey,TUR,2020-03-05,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-6,-14,0.0,0.0,0.0
Turkey,TUR,2020-03-06,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-5,-13,0.0,0.0,0.0
Turkey,TUR,2020-03-07,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-4,-12,0.0,0.0,0.0
Turkey,TUR,2020-03-08,0,0,0.0,0.0,0.0,0.0,0.0,19.44,-3,-11,0.0,0.0,0.0
Turkey,TUR,2020-03-09,0,0,0.0,0.0,0.0,0.0,0.0,23.15,-2,-10,0.0,0.0,0.0
Turkey,TUR,2020-03-10,0,0,0.0,0.0,0.0,0.0,0.0,23.15,-1,-9,0.0,0.0,0.0
Turkey,TUR,2020-03-11,1,0,0.0,1.0,0.0,0.0,0.0,23.15,0,-8,1.198615144034885e-06,0.0,0.0
Turkey,TUR,2020-03-12,1,0,0.0,0.0,0.0,0.0,4.0,23.15,1,-7,1.198615144034885e-06,0.0,0.0
Turkey,TUR,2020-03-13,5,0,0.0,4.0,0.0,0.0,0.0,23.15,2,-6,5.993075720174425e-06,0.0,0.0
Turkey,TUR,2020-03-14,5,0,0.0,0.0,0.0,0.0,0.19999999999999996,23.15,3,-5,5.993075720174425e-06,0.0,0.0
Turkey,TUR,2020-03-15,6,0,0.0,1.0,0.0,0.0,2.0,23.15,4,-4,7.1916908642093095e-06,0.0,0.0
Turkey,TUR,2020-03-16,18,0,0.0,12.0,0.0,0.0,1.6111111111111112,52.78,5,-3,2.157507259262793e-05,0.0,0.0
Turkey,TUR,2020-03-17,47,1,0.0,29.0,1.0,0.0,1.0851063829787235,52.78,6,-2,5.633491176963959e-05,1.198615144034885e-06,0.0
Turkey,TUR,2020-03-18,98,1,0.0,51.0,0.0,0.0,0.9591836734693877,58.33,7,-1,0.00011746428411541873,1.198615144034885e-06,0.0
Turkey,TUR,2020-03-19,192,3,0.0,94.0,2.0,0.0,0.8697916666666667,58.33,8,0,0.0002301341076546979,3.5958454321046547e-06,0.0
Turkey,TUR,2020-03-20,359,4,0.0,167.0,1.0,0.0,0.8662952646239555,58.33,9,1,0.00043030283670852373,4.79446057613954e-06,0.0
Turkey,TUR,2020-03-21,670,9,0.0,311.0,5.0,0.0,0.844776119402985,62.04,10,2,0.000803072146503373,1.0787536296313965e-05,0.0
Turkey,TUR,2020-03-22,1236,30,0.0,566.0,21.0,0.0,0.2370550161812297,62.04,11,3,0.0014814883180271179,3.5958454321046546e-05,0.0
Turkey,TUR,2020-03-23,1529,37,0.0,293.0,7.0,0.0,0.22432962720732497,62.04,12,4,0.001832682555229339,4.434876032929074e-05,0.0
Turkey,TUR,2020-03-24,1872,44,0.0,343.0,7.0,0.0,0.2996794871794872,67.59,13,5,0.0022438075496333046,5.273906633753494e-05,0.0
Turkey,TUR,2020-03-25,2433,59,26.0,561.0,15.0,26.0,0.4915741882449651,67.59,14,6,0.002916230645436875,7.071829349805821e-05,3.116399374490701e-05
Turkey,TUR,2020-03-26,3629,75,26.0,1196.0,16.0,0.0,0.5701295122623313,67.59,15,7,0.004349774357702597,8.989613580261638e-05,3.116399374490701e-05
Turkey,TUR,2020-03-27,5698,92,42.0,2069.0,17.0,16.0,0.299052299052299,70.37,16,8,0.006829709090710775,0.00011027259325120942,5.034183604946517e-05
Turkey,TUR,2020-03-28,7402,108,70.0,1704.0,16.0,28.0,0.24520399891921096,75.93,17,9,0.008872149296146218,0.0001294504355557676,8.390306008244195e-05
